protocol_type,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,time_since_last,packet_rate,burst_count,unique_ports,port_entropy,ip_entropy,tcp_syn_count,tcp_ack_count,flow_duration,flow_packets,flow_bytes,avg_packet_size,label
17,0,0,938,0,0,0,0,0.01004791259765625,196,0,2,1.0,-0.0,0,0,29.223126888275146,4770,2405108,504.21551362683437,attack
17,0,0,280,0,0,0,0,0.0009996891021728516,196,0,3,1.584962500721156,-0.0,0,0,29.215792894363403,690,97503,141.30869565217392,attack
17,0,0,98,0,0,0,0,0.006000518798828125,196,0,3,1.584962500721156,-0.0,0,0,29.22179341316223,691,97601,141.24602026049203,attack
17,0,0,201,0,0,0,0,0.0015423297882080078,196,0,2,1.0,-0.0,0,0,29.231669425964355,4771,2405309,504.1519597568644,attack
17,0,0,271,0,0,0,0,0.001519918441772461,196,0,2,1.0,-0.0,0,0,29.233189344406128,4772,2405580,504.10310142497906,attack
17,0,0,970,0,0,0,0,0.0020034313201904297,196,0,2,1.0,-0.0,0,0,29.23519277572632,4773,2406550,504.2007123402472,attack
17,0,0,267,0,0,0,0,0.010057210922241211,196,0,3,1.584962500721156,-0.0,0,0,29.236916303634644,692,97868,141.4277456647399,attack
17,0,0,972,0,0,0,0,0.0070133209228515625,196,0,2,1.0,-0.0,0,0,29.25226330757141,4774,2407522,504.2987012987013,attack
17,0,0,259,0,0,0,0,0.0010004043579101562,196,0,2,1.0,-0.0,0,0,29.25326371192932,4775,2407781,504.24732984293195,attack
17,0,0,200,0,0,0,0,0.0,196,0,2,1.0,-0.0,0,0,29.25326371192932,4776,2407981,504.18362646566163,attack
6,443,2,422,0,0,0,0,0.003997325897216797,196,0,1,-0.0,-0.0,1,104,28.66123676300049,105,17420,165.9047619047619,attack
17,0,0,235,0,0,0,0,0.0029997825622558594,196,0,3,1.584962500721156,-0.0,0,0,29.251927137374878,693,98103,141.56277056277057,attack
17,0,0,972,0,0,0,0,0.006042003631591797,196,0,2,1.0,-0.0,0,0,29.266302824020386,4777,2408953,504.2815574628428,attack
17,0,0,948,0,0,0,0,0.0029959678649902344,196,0,2,1.0,-0.0,0,0,29.269298791885376,4778,2409901,504.37442444537464,attack
17,0,0,262,0,0,0,0,0.0035626888275146484,196,0,2,1.0,-0.0,0,0,29.27286148071289,4779,2410163,504.3237078886796,attack
17,0,0,202,0,0,0,0,0.0010037422180175781,196,0,2,1.0,-0.0,0,0,29.273865222930908,4780,2410365,504.260460251046,attack
17,0,0,227,0,0,0,0,0.011813163757324219,196,0,3,1.584962500721156,-0.0,0,0,29.277344703674316,694,98330,141.685878962536,attack
17,0,0,204,0,0,0,0,0.005753040313720703,196,0,2,1.0,-0.0,0,0,29.291431427001953,4781,2410569,504.19765739385065,attack
17,0,0,254,0,0,0,0,0.0015077590942382812,196,0,2,1.0,-0.0,0,0,29.29293918609619,4782,2410823,504.1453366792137,attack
17,0,0,950,0,0,0,0,0.0020036697387695312,196,0,2,1.0,-0.0,0,0,29.29494285583496,4783,2411773,504.2385532092829,attack
17,0,0,943,0,0,0,0,0.007136821746826172,196,0,2,1.0,-0.0,0,0,29.302079677581787,4784,2412716,504.3302675585284,attack
17,0,0,229,0,0,0,0,0.0019996166229248047,196,0,3,1.584962500721156,-0.0,0,0,29.295745611190796,695,98559,141.8115107913669,attack
17,0,0,251,0,0,0,0,0.00821232795715332,196,0,2,1.0,-0.0,0,0,29.312291622161865,4785,2412967,504.2773249738767,attack
17,0,0,201,0,0,0,0,0.001004934310913086,196,0,2,1.0,-0.0,0,0,29.31329655647278,4786,2413168,504.21395737567906,attack
6,0,2,60,0,0,0,0,0.00099945068359375,196,0,3,1.584962500721156,-0.0,1,119,28.65898370742798,119,11682,98.16806722689076,attack
17,0,0,60,0,0,0,0,0.0045092105865478516,196,0,3,1.584962500721156,-0.0,0,0,29.310471534729004,696,98619,141.69396551724137,attack
17,0,0,228,0,0,0,0,0.003512859344482422,196,0,3,1.584962500721156,-0.0,0,0,29.313984394073486,697,98847,141.81779053084648,attack
17,0,0,945,0,0,0,0,0.0030066967010498047,196,0,2,1.0,-0.0,0,0,29.325324773788452,4787,2414113,504.3060371840401,attack
17,0,0,110,0,0,0,0,0.000997304916381836,196,0,3,1.584962500721156,-0.0,0,0,29.317988395690918,698,98957,141.77220630372491,attack
17,0,0,203,0,0,0,0,0.005341768264770508,196,0,2,1.0,-0.0,0,0,29.331663846969604,4788,2414316,504.24310776942355,attack
17,0,0,261,0,0,0,0,0.00150299072265625,196,0,2,1.0,-0.0,0,0,29.33316683769226,4789,2414577,504.1923157235331,attack
17,0,0,98,0,0,0,0,0.0,196,0,3,1.584962500721156,-0.0,0,0,29.324833154678345,699,99055,141.7095851216023,attack
17,0,0,947,0,0,0,0,0.0020036697387695312,196,0,2,1.0,-0.0,0,0,29.33517050743103,4790,2415524,504.2847599164927,attack
6,0,2,110,0,0,0,0,0.00603485107421875,196,0,1,-0.0,-0.0,0,3,27.662902355194092,3,330,110.0,attack
17,0,0,233,0,0,0,0,0.0010044574737548828,196,0,3,1.584962500721156,-0.0,0,0,29.333876132965088,700,99288,141.84,attack
17,0,0,949,0,0,0,0,0.010965108871459961,196,0,2,1.0,-0.0,0,0,29.353174924850464,4791,2416473,504.3775829680651,attack
17,0,0,197,0,0,0,0,0.0010085105895996094,196,0,2,1.0,-0.0,0,0,29.354183435440063,4792,2416670,504.3134390651085,attack
17,0,0,266,0,0,0,0,0.0,196,0,2,1.0,-0.0,0,0,29.354183435440063,4793,2416936,504.26371792196954,attack
17,0,0,225,0,0,0,0,0.008134603500366211,196,0,3,1.584962500721156,-0.0,0,0,29.353984355926514,701,99513,141.9586305278174,attack
17,0,0,949,0,0,0,0,0.002999544143676758,196,0,2,1.0,-0.0,0,0,29.365317583084106,4794,2417885,504.35648727576137,attack
17,0,0,944,0,0,0,0,0.0050013065338134766,196,0,2,1.0,-0.0,0,0,29.37031888961792,4795,2418829,504.44817518248175,attack
17,0,0,199,0,0,0,0,0.0012443065643310547,196,0,2,1.0,-0.0,0,0,29.37156319618225,4796,2419028,504.3844870725605,attack
17,0,0,262,0,0,0,0,0.0015053749084472656,196,0,2,1.0,-0.0,0,0,29.3730685710907,4797,2419290,504.3339587242026,attack
17,0,0,224,0,0,0,0,0.007004499435424805,196,0,3,1.584962500721156,-0.0,0,0,29.371739387512207,702,99737,142.07549857549859,attack
6,443,2,54,0,0,0,0,0.002539396286010742,196,0,1,-0.0,-0.0,0,6,27.79130220413208,6,543,90.5,attack
17,0,0,202,0,0,0,0,0.010591268539428711,196,0,2,1.0,-0.0,0,0,29.393203735351562,4798,2419492,504.27094622759483,attack
17,0,0,264,0,0,0,0,0.0,196,0,2,1.0,-0.0,0,0,29.393203735351562,4799,2419756,504.22087934986456,attack
17,0,0,946,0,0,0,0,0.0019996166229248047,196,0,2,1.0,-0.0,0,0,29.395203351974487,4800,2420702,504.3129166666667,attack
17,0,0,89,0,0,0,0,0.006147861480712891,196,0,3,1.584962500721156,-0.0,0,0,29.393017530441284,703,99826,142.0,attack
17,0,0,944,0,0,0,0,0.0015060901641845703,196,0,2,1.0,-0.0,0,0,29.402857303619385,4801,2421646,504.40449906269527,attack
6,0,2,66,0,0,0,0,0.0020143985748291016,196,0,3,1.584962500721156,-0.0,1,120,28.74955940246582,120,11748,97.9,attack
6,0,2,135,0,0,0,0,0.004990577697753906,196,0,3,1.584962500721156,-0.0,1,121,28.754549980163574,121,11883,98.20661157024793,attack
17,0,0,269,0,0,0,0,0.003012418746948242,196,0,2,1.0,-0.0,0,0,29.412874698638916,4802,2421915,504.3554768846314,attack
17,0,0,202,0,0,0,0,0.0010082721710205078,196,0,2,1.0,-0.0,0,0,29.413882970809937,4803,2422117,504.29252550489275,attack
17,0,0,89,0,0,0,0,0.007022380828857422,196,0,3,1.584962500721156,-0.0,0,0,29.412571668624878,704,99915,141.9247159090909,attack
17,0,0,946,0,0,0,0,0.001999378204345703,196,0,2,1.0,-0.0,0,0,29.42290472984314,4804,2423063,504.3844712739384,attack
17,0,0,200,0,0,0,0,0.008508682250976562,196,0,2,1.0,-0.0,0,0,29.431413412094116,4805,2423263,504.32112382934446,attack
17,0,0,274,0,0,0,0,0.0015094280242919922,196,0,2,1.0,-0.0,0,0,29.432922840118408,4806,2423537,504.2732001664586,attack
17,0,0,98,0,0,0,0,0.0020055770874023438,196,0,3,1.584962500721156,-0.0,0,0,29.426594734191895,705,100013,141.86241134751774,attack
17,0,0,946,0,0,0,0,0.0009992122650146484,196,0,2,1.0,-0.0,0,0,29.435927629470825,4807,2424483,504.36509257333057,attack
17,0,0,961,0,0,0,0,0.001001596450805664,196,0,2,1.0,-0.0,0,0,29.43692922592163,4808,2425444,504.4600665557404,attack
17,0,0,89,0,0,0,0,0.0029973983764648438,196,0,3,1.584962500721156,-0.0,0,0,29.43159294128418,706,100102,141.78753541076486,attack
17,0,0,202,0,0,0,0,0.012981653213500977,196,0,2,1.0,-0.0,0,0,29.452908277511597,4809,2425646,504.39717196922436,attack
17,0,0,272,0,0,0,0,0.0010061264038085938,196,0,2,1.0,-0.0,0,0,29.453914403915405,4810,2425918,504.34885654885653,attack
6,443,2,54,0,0,0,0,0.007195234298706055,196,0,1,-0.0,-0.0,1,105,28.86508536338806,106,17474,164.8490566037736,attack
17,0,0,89,0,0,0,0,0.001003265380859375,196,0,3,1.584962500721156,-0.0,0,0,29.453779220581055,707,100191,141.7128712871287,attack
17,0,0,963,0,0,0,0,0.004004001617431641,196,0,2,1.0,-0.0,0,0,29.466116905212402,4811,2426881,504.4441903970069,attack
17,0,0,944,0,0,0,0,0.003000974655151367,196,0,2,1.0,-0.0,0,0,29.469117879867554,4812,2427825,504.535536159601,attack
17,0,0,202,0,0,0,0,0.0025098323822021484,196,0,2,1.0,-0.0,0,0,29.471627712249756,4813,2428027,504.4726781633077,attack
17,0,0,260,0,0,0,0,0.0015070438385009766,196,0,2,1.0,-0.0,0,0,29.473134756088257,4814,2428287,504.4218944744495,attack
17,0,0,89,0,0,0,0,0.017013072967529297,196,0,3,1.584962500721156,-0.0,0,0,29.48181414604187,708,100280,141.63841807909606,attack
17,0,0,198,0,0,0,0,0.0030057430267333984,196,0,2,1.0,-0.0,0,0,29.49315357208252,4815,2428485,504.3582554517134,attack
17,0,0,261,0,0,0,0,0.0,196,0,2,1.0,-0.0,0,0,29.49315357208252,4816,2428746,504.3077242524917,attack
17,0,0,946,0,0,0,0,0.00299835205078125,196,0,2,1.0,-0.0,0,0,29.4961519241333,4817,2429692,504.39941872534774,attack
17,0,0,947,0,0,0,0,0.006125926971435547,196,0,2,1.0,-0.0,0,0,29.502277851104736,4818,2430639,504.49128268991285,attack
17,0,0,89,0,0,0,0,0.001001596450805664,196,0,3,1.584962500721156,-0.0,0,0,29.494945764541626,709,100369,141.56417489421722,attack
17,0,0,205,0,0,0,0,0.008517980575561523,196,0,2,1.0,-0.0,0,0,29.511797428131104,4819,2430844,504.4291346752438,attack
17,0,0,264,0,0,0,0,0.0015101432800292969,196,0,2,1.0,-0.0,0,0,29.513307571411133,4820,2431108,504.3792531120332,attack
17,0,0,949,0,0,0,0,0.01056051254272461,196,0,2,1.0,-0.0,0,0,29.523868083953857,4821,2432057,504.4714789462767,attack
17,0,0,89,0,0,0,0,0.0019965171813964844,196,0,3,1.584962500721156,-0.0,0,0,29.517530918121338,710,100458,141.4901408450704,attack
17,0,0,197,0,0,0,0,0.007231712341308594,196,0,2,1.0,-0.0,0,0,29.533096313476562,4822,2432254,504.4077146412277,attack
17,0,0,271,0,0,0,0,0.0,196,0,2,1.0,-0.0,0,0,29.533096313476562,4823,2432525,504.3593199253577,attack
17,0,0,949,0,0,0,0,0.003002643585205078,196,0,2,1.0,-0.0,0,0,29.536098957061768,4824,2433474,504.4514925373134,attack
17,0,0,947,0,0,0,0,0.0,196,0,2,1.0,-0.0,0,0,29.536098957061768,4825,2434421,504.54321243523316,attack
17,0,0,89,0,0,0,0,0.0055162906646728516,196,0,3,1.584962500721156,-0.0,0,0,29.533281564712524,711,100547,141.41631504922645,attack
17,0,0,98,0,0,0,0,0.01154017448425293,196,0,3,1.584962500721156,-0.0,0,0,29.544821739196777,712,100645,141.35533707865167,attack
17,0,0,205,0,0,0,0,0.0,196,0,2,1.0,-0.0,0,0,29.553155422210693,4826,2434626,504.4811438043929,attack
17,0,0,281,0,0,0,0,0.0,196,0,2,1.0,-0.0,0,0,29.553155422210693,4827,2434907,504.4348456598301,attack
17,0,0,89,0,0,0,0,0.009023666381835938,196,0,3,1.584962500721156,-0.0,0,0,29.553845405578613,713,100734,141.28190743338007,attack
17,0,0,949,0,0,0,0,0.0010068416595458984,196,0,2,1.0,-0.0,0,0,29.563185930252075,4828,2435856,504.5269262634631,attack
17,0,0,945,0,0,0,0,0.006000518798828125,196,0,2,1.0,-0.0,0,0,29.569186449050903,4829,2436801,504.6181404017395,attack
17,0,0,199,0,0,0,0,0.0025131702423095703,196,0,2,1.0,-0.0,0,0,29.571699619293213,4830,2437000,504.55486542443066,attack
17,0,0,273,0,0,0,0,0.0015048980712890625,196,0,2,1.0,-0.0,0,0,29.573204517364502,4831,2437273,504.5069343821155,attack
17,0,0,89,0,0,0,0,0.00954580307006836,196,0,3,1.584962500721156,-0.0,0,0,29.574416637420654,714,100823,141.20868347338936,attack
17,0,0,268,0,0,0,0,0.011145830154418945,196,0,2,1.0,-0.0,0,0,29.59389615058899,4832,2437541,504.45798841059604,attack
17,0,0,947,0,0,0,0,0.0,196,0,2,1.0,-0.0,0,0,29.59389615058899,4833,2438488,504.5495551417339,attack
17,0,0,203,0,0,0,0,0.0010035037994384766,196,0,2,1.0,-0.0,0,0,29.594899654388428,4834,2438691,504.48717418287134,attack
17,0,0,944,0,0,0,0,0.00904989242553711,196,0,2,1.0,-0.0,0,0,29.603949546813965,4835,2439635,504.5780765253361,attack
17,0,0,118,0,0,0,0,0.003995180130004883,196,0,2,1.0,-0.0,0,0,29.60794472694397,4836,2439753,504.49813895781637,attack
17,0,0,199,0,0,0,0,0.00520014762878418,196,0,2,1.0,-0.0,0,0,29.613144874572754,4837,2439952,504.4349803597271,attack
17,0,0,269,0,0,0,0,0.0,196,0,2,1.0,-0.0,0,0,29.613144874572754,4838,2440221,504.38631665977675,attack
17,0,0,946,0,0,0,0,0.008023738861083984,196,0,2,1.0,-0.0,0,0,29.621168613433838,4839,2441167,504.47757801198594,attack
17,0,0,199,0,0,0,0,0.010245561599731445,196,0,2,1.0,-0.0,0,0,29.63141417503357,4840,2441366,504.4144628099174,attack
17,0,0,269,0,0,0,0,0.0025107860565185547,196,0,2,1.0,-0.0,0,0,29.633924961090088,4841,2441635,504.3658335054741,attack
17,0,0,946,0,0,0,0,0.0019979476928710938,196,0,2,1.0,-0.0,0,0,29.63592290878296,4842,2442581,504.4570425444031,attack
17,0,0,1130,0,0,0,0,0.0010023117065429688,196,0,2,1.0,-0.0,0,0,29.636925220489502,4843,2443711,504.58620689655174,attack
6,0,2,469,0,0,0,0,0.0009980201721191406,196,0,1,-0.0,-0.0,0,1,0.0,1,469,469.0,attack
6,443,2,406,0,0,0,0,0.0010044574737548828,196,0,1,-0.0,-0.0,0,1,0.0,1,406,406.0,attack
17,0,0,202,0,0,0,0,0.015103578567504883,196,0,2,1.0,-0.0,0,0,29.65403127670288,4844,2443913,504.5237407101569,attack
17,0,0,270,0,0,0,0,0.0,196,0,2,1.0,-0.0,0,0,29.65403127670288,4845,2444183,504.4753353973168,attack
17,0,0,94,0,0,0,0,0.002000570297241211,196,0,3,1.584962500721156,-0.0,0,0,29.647698163986206,715,100917,141.14265734265734,attack
17,0,0,345,0,0,0,0,0.010076761245727539,196,0,2,1.0,-0.0,0,0,29.66610860824585,4846,2444528,504.44242674370616,attack
17,0,0,345,0,0,0,0,0.0010027885437011719,196,0,2,1.0,-0.0,0,0,29.66711139678955,4847,2444873,504.40953166907366,attack
17,0,0,1003,0,0,0,0,0.0019969940185546875,196,0,2,1.0,-0.0,0,0,29.669108390808105,4848,2445876,504.51237623762376,attack
17,0,0,201,0,0,0,0,0.0025091171264648438,196,0,2,1.0,-0.0,0,0,29.67161750793457,4849,2446077,504.4497834605073,attack
17,0,0,264,0,0,0,0,0.0015056133270263672,196,0,2,1.0,-0.0,0,0,29.673123121261597,4850,2446341,504.400206185567,attack
17,0,0,345,0,0,0,0,0.01807403564453125,196,0,2,1.0,-0.0,0,0,29.691197156906128,4851,2446686,504.3673469387755,attack
17,0,0,345,0,0,0,0,0.0,196,0,2,1.0,-0.0,0,0,29.691197156906128,4852,2447031,504.33450123660344,attack
17,0,0,201,0,0,0,0,0.0009992122650146484,196,0,2,1.0,-0.0,0,0,29.692196369171143,4853,2447232,504.2719967030703,attack
17,0,0,250,0,0,0,0,0.001004934310913086,196,0,2,1.0,-0.0,0,0,29.693201303482056,4854,2447482,504.2196126905645,attack
17,0,0,345,0,0,0,0,0.007502317428588867,196,0,2,1.0,-0.0,0,0,29.700703620910645,4855,2447827,504.1868177136972,attack
17,0,0,345,0,0,0,0,0.0,196,0,2,1.0,-0.0,0,0,29.700703620910645,4856,2448172,504.1540362438221,attack
17,0,0,1043,0,0,0,0,0.0010085105895996094,196,0,2,1.0,-0.0,0,0,29.701712131500244,4857,2449215,504.2649783817171,attack
6,0,2,60,0,0,0,0,0.008514642715454102,196,0,1,-0.0,-0.0,0,2,0.07230353355407715,2,529,264.5,attack
17,0,0,200,0,0,0,0,0.0011811256408691406,196,0,2,1.0,-0.0,0,0,29.711407899856567,4858,2449415,504.20234664470973,attack
17,0,0,256,0,0,0,0,0.001505136489868164,196,0,2,1.0,-0.0,0,0,29.712913036346436,4859,2449671,504.1512656925293,attack
17,0,0,345,0,0,0,0,0.012044191360473633,196,0,2,1.0,-0.0,0,0,29.72495722770691,4860,2450016,504.1185185185185,attack
17,0,0,345,0,0,0,0,0.0009918212890625,196,0,2,1.0,-0.0,0,0,29.72594904899597,4861,2450361,504.0857848179387,attack
17,0,0,203,0,0,0,0,0.007021427154541016,196,0,2,1.0,-0.0,0,0,29.732970476150513,4862,2450564,504.02385849444676,attack
17,0,0,345,0,0,0,0,0.0,196,0,2,1.0,-0.0,0,0,29.732970476150513,4863,2450909,503.991157721571,attack
17,0,0,345,0,0,0,0,0.0,196,0,2,1.0,-0.0,0,0,29.732970476150513,4864,2451254,503.9584703947368,attack
17,0,0,265,0,0,0,0,0.0010080337524414062,196,0,2,1.0,-0.0,0,0,29.733978509902954,4865,2451519,503.9093525179856,attack
17,0,0,1083,0,0,0,0,0.002993345260620117,196,0,2,1.0,-0.0,0,0,29.736971855163574,4866,2452602,504.0283600493218,attack
17,0,0,203,0,0,0,0,0.015929698944091797,196,0,2,1.0,-0.0,0,0,29.752901554107666,4867,2452805,503.96650914320935,attack
17,0,0,255,0,0,0,0,0.0010075569152832031,196,0,2,1.0,-0.0,0,0,29.75390911102295,4868,2453060,503.91536565324566,attack
17,0,0,345,0,0,0,0,0.006008148193359375,196,0,2,1.0,-0.0,0,0,29.75991725921631,4869,2453405,503.88272745943726,attack
17,0,0,345,0,0,0,0,0.001077413558959961,196,0,2,1.0,-0.0,0,0,29.76099467277527,4870,2453750,503.8501026694045,attack
17,0,0,345,0,0,0,0,0.007008790969848633,196,0,2,1.0,-0.0,0,0,29.768003463745117,4871,2454095,503.81749127489223,attack
17,0,0,345,0,0,0,0,0.0009913444519042969,196,0,2,1.0,-0.0,0,0,29.76899480819702,4872,2454440,503.7848932676519,attack
17,0,0,1057,0,0,0,0,0.0009996891021728516,196,0,2,1.0,-0.0,0,0,29.769994497299194,4873,2455497,503.8984198645598,attack
17,0,0,94,0,0,0,0,0.0031211376190185547,196,0,3,1.584962500721156,-0.0,0,0,29.764781951904297,716,101011,141.0768156424581,attack
17,0,0,200,0,0,0,0,0.0,196,0,2,1.0,-0.0,0,0,29.773115634918213,4874,2455697,503.8360689372179,attack
17,0,0,268,0,0,0,0,0.000997304916381836,196,0,2,1.0,-0.0,0,0,29.774112939834595,4875,2455965,503.7876923076923,attack
17,0,0,271,0,0,0,0,0.019067049026489258,196,0,2,1.0,-0.0,0,0,29.793179988861084,4876,2456236,503.73995077932733,attack
17,0,0,345,0,0,0,0,0.0,196,0,2,1.0,-0.0,0,0,29.793179988861084,4877,2456581,503.70740209144964,attack
17,0,0,345,0,0,0,0,0.00099945068359375,196,0,2,1.0,-0.0,0,0,29.794179439544678,4878,2456926,503.6748667486675,attack
17,0,0,201,0,0,0,0,0.0,196,0,2,1.0,-0.0,0,0,29.794179439544678,4879,2457127,503.61283049805286,attack
17,0,0,345,0,0,0,0,0.007509946823120117,196,0,2,1.0,-0.0,0,0,29.801689386367798,4880,2457472,503.58032786885246,attack
17,0,0,345,0,0,0,0,0.0,196,0,2,1.0,-0.0,0,0,29.801689386367798,4881,2457817,503.5478385576726,attack
17,0,0,1068,0,0,0,0,0.0015048980712890625,196,0,2,1.0,-0.0,0,0,29.803194284439087,4882,2458885,503.66345759934455,attack
17,0,0,201,0,0,0,0,0.010022878646850586,196,0,2,1.0,-0.0,0,0,29.813217163085938,4883,2459086,503.60147450337905,attack
17,0,0,264,0,0,0,0,0.0010082721710205078,196,0,2,1.0,-0.0,0,0,29.814225435256958,4884,2459350,503.55241605241605,attack
17,0,0,345,0,0,0,0,0.013039350509643555,196,0,2,1.0,-0.0,0,0,29.8272647857666,4885,2459695,503.51995905834184,attack
17,0,0,345,0,0,0,0,0.0009937286376953125,196,0,2,1.0,-0.0,0,0,29.828258514404297,4886,2460040,503.48751534997956,attack
17,0,0,201,0,0,0,0,0.0032291412353515625,196,0,2,1.0,-0.0,0,0,29.83148765563965,4887,2460241,503.4256189891549,attack
17,0,0,265,0,0,0,0,0.0015056133270263672,196,0,2,1.0,-0.0,0,0,29.832993268966675,4888,2460506,503.37684124386254,attack
17,0,0,345,0,0,0,0,0.0020105838775634766,196,0,2,1.0,-0.0,0,0,29.83500385284424,4889,2460851,503.3444467171201,attack
17,0,0,345,0,0,0,0,0.000997304916381836,196,0,2,1.0,-0.0,0,0,29.83600115776062,4890,2461196,503.3120654396728,attack
17,0,0,1078,0,0,0,0,0.0,196,0,2,1.0,-0.0,0,0,29.83600115776062,4891,2462274,503.4295645062359,attack
17,0,0,200,0,0,0,0,0.016977548599243164,196,0,2,1.0,-0.0,0,0,29.852978706359863,4892,2462474,503.36753883892067,attack
17,0,0,259,0,0,0,0,0.0009987354278564453,196,0,2,1.0,-0.0,0,0,29.85397744178772,4893,2462733,503.3175965665236,attack
17,0,0,345,0,0,0,0,0.008022546768188477,196,0,2,1.0,-0.0,0,0,29.861999988555908,4894,2463078,503.2852472415202,attack
17,0,0,345,0,0,0,0,0.0,196,0,2,1.0,-0.0,0,0,29.861999988555908,4895,2463423,503.25291113381,attack
17,0,0,94,0,0,0,0,0.0040056705474853516,196,0,3,1.584962500721156,-0.0,0,0,29.857671976089478,717,101105,141.01115760111577,attack
17,0,0,94,0,0,0,0,0.0,196,0,3,1.584962500721156,-0.0,0,0,29.857671976089478,718,101199,140.94568245125348,attack
17,0,0,345,0,0,0,0,0.0040018558502197266,196,0,2,1.0,-0.0,0,0,29.870007514953613,4896,2463768,503.22058823529414,attack
17,0,0,345,0,0,0,0,0.0,196,0,2,1.0,-0.0,0,0,29.870007514953613,4897,2464113,503.1882785378803,attack
17,0,0,1039,0,0,0,0,0.0012164115905761719,196,0,2,1.0,-0.0,0,0,29.87122392654419,4898,2465152,503.2976725193957,attack
17,0,0,201,0,0,0,0,0.0009989738464355469,196,0,2,1.0,-0.0,0,0,29.872222900390625,4899,2465353,503.23596652378035,attack
17,0,0,257,0,0,0,0,0.00099945068359375,196,0,2,1.0,-0.0,0,0,29.87322235107422,4900,2465610,503.1857142857143,attack
17,0,0,102,0,0,0,0,0.004001617431640625,196,0,3,1.584962500721156,-0.0,0,0,29.868890285491943,719,101301,140.89151599443673,attack
17,0,0,200,0,0,0,0,0.01607036590576172,196,0,2,1.0,-0.0,0,0,29.89329433441162,4901,2465810,503.1238522750459,attack
17,0,0,256,0,0,0,0,0.0,196,0,2,1.0,-0.0,0,0,29.89329433441162,4902,2466066,503.0734394124847,attack
17,0,0,345,0,0,0,0,0.001999378204345703,196,0,2,1.0,-0.0,0,0,29.895293712615967,4903,2466411,503.04119926575567,attack
17,0,0,345,0,0,0,0,0.0010042190551757812,196,0,2,1.0,-0.0,0,0,29.896297931671143,4904,2466756,503.0089722675367,attack
17,0,0,1003,0,0,0,0,0.0070154666900634766,196,0,2,1.0,-0.0,0,0,29.903313398361206,4905,2467759,503.1109072375127,attack
17,0,0,200,0,0,0,0,0.010518550872802734,196,0,2,1.0,-0.0,0,0,29.91383194923401,4906,2467959,503.0491235222177,attack
17,0,0,262,0,0,0,0,0.0010027885437011719,196,0,2,1.0,-0.0,0,0,29.91483473777771,4907,2468221,503.0,attack
17,0,0,1005,0,0,0,0,0.00501704216003418,196,0,2,1.0,-0.0,0,0,29.919851779937744,4908,2469226,503.10228198859005,attack
17,0,0,114,0,0,0,0,0.012203693389892578,196,0,3,1.584962500721156,-0.0,0,0,29.92372179031372,720,101415,140.85416666666666,attack
17,0,0,202,0,0,0,0,0.0010025501251220703,196,0,2,1.0,-0.0,0,0,29.93305802345276,4909,2469428,503.04094520268893,attack
17,0,0,265,0,0,0,0,0.0009982585906982422,196,0,2,1.0,-0.0,0,0,29.934056282043457,4910,2469693,502.99246435845214,attack
17,0,0,1005,0,0,0,0,0.0,196,0,2,1.0,-0.0,0,0,29.934056282043457,4911,2470698,503.09468540012216,attack
17,0,0,995,0,0,0,0,0.0029969215393066406,196,0,2,1.0,-0.0,0,0,29.937053203582764,4912,2471693,503.194828990228,attack
17,0,0,203,0,0,0,0,0.01610541343688965,196,0,2,1.0,-0.0,0,0,29.953158617019653,4913,2471896,503.1337268471402,attack
17,0,0,262,0,0,0,0,0.0010051727294921875,196,0,2,1.0,-0.0,0,0,29.954163789749146,4914,2472158,503.0846560846561,attack
17,0,0,997,0,0,0,0,0.009092330932617188,196,0,2,1.0,-0.0,0,0,29.963256120681763,4915,2473155,503.1851475076297,attack
17,0,0,1011,0,0,0,0,0.007003307342529297,196,0,2,1.0,-0.0,0,0,29.970259428024292,4916,2474166,503.28844589096826,attack
17,0,0,201,0,0,0,0,0.0029473304748535156,196,0,2,1.0,-0.0,0,0,29.973206758499146,4917,2474367,503.2269676632093,attack
17,0,0,265,0,0,0,0,0.0,196,0,2,1.0,-0.0,0,0,29.973206758499146,4918,2474632,503.1785278568524,attack
17,0,0,102,0,0,0,0,0.0050084590911865234,196,0,3,1.584962500721156,-0.0,0,0,29.969881534576416,721,101517,140.8002773925104,attack
17,0,0,205,0,0,0,0,0.014710426330566406,196,0,2,1.0,-0.0,0,0,29.9929256439209,4919,2474837,503.1179101443383,attack
17,0,0,248,0,0,0,0,0.0010020732879638672,196,0,2,1.0,-0.0,0,0,29.993927717208862,4920,2475085,503.0660569105691,attack
17,0,0,1013,0,0,0,0,0.0,196,0,2,1.0,-0.0,0,0,29.993927717208862,4921,2476098,503.1696809591546,attack
17,0,0,983,0,0,0,0,0.00903463363647461,196,0,2,1.0,-0.0,0,0,30.002962350845337,4922,2477081,503.26716781796017,attack
17,0,0,202,0,0,0,0,0.01001882553100586,243,0,2,1.0,-0.0,0,0,30.012981176376343,4923,2477283,503.205971968312,attack
17,0,0,245,0,0,0,0,0.0,243,0,2,1.0,-0.0,0,0,30.012981176376343,4924,2477528,503.1535337124289,attack
17,0,0,985,0,0,0,0,0.01102137565612793,243,0,2,1.0,-0.0,0,0,30.02400255203247,4925,2478513,503.25137055837564,attack
